"","Date","repo","Public","Govt","Total","log_repo","change_repo","log_public","change_public"
"1",2015-01-07,9.71966e+11,1.29991e+13,5.09917e+12,1.80983e+13,27.6025866613712,0,30.1959012402243,0
"2",2015-01-14,9.9021e+11,1.29817e+13,5.09981e+12,1.80815e+13,27.6211828787926,0.0185962174214573,30.1945617893528,-0.00133945087152654
"3",2015-01-21,9.58044e+11,1.29711e+13,5.11232e+12,1.80835e+13,27.5881595428814,-0.0330233359112881,30.1937449217632,-0.000816867589580994
"4",2015-01-28,9.44807e+11,1.29702e+13,5.11242e+12,1.80826e+13,27.5742465107776,-0.0139130321037939,30.1936755343385,-6.93874247126303e-05
"5",2015-02-04,9.89623e+11,1.30103e+13,5.08973e+12,1.81e+13,27.6205898994684,0.0463433886908646,30.1967624673723,0.00308693303387031
"6",2015-02-11,9.74909e+11,1.30308e+13,5.09009e+12,1.81209e+13,27.6056099702551,-0.0149799292133288,30.1983369019573,0.00157443458492068
"7",2015-02-18,9.78533e+11,1.30256e+13,5.09729e+12,1.81229e+13,27.6093203483033,0.00371037804818641,30.1979377677661,-0.00039913419114157
"8",2015-02-25,9.79312e+11,1.30386e+13,5.09472e+12,1.81334e+13,27.6101161212487,0.00079577294536648,30.1989353047002,0.00099753693403315
"9",2015-03-04,9.68314e+11,1.30837e+13,5.06596e+12,1.81497e+13,27.5988222517884,-0.0112938694602462,30.2023882965739,0.00345299187370074
"10",2015-03-11,9.9595e+11,1.30773e+13,5.07171e+12,1.8149e+13,27.6269628924677,0.0281406406792897,30.2018990186313,-0.000489277942563149
"11",2015-03-18,9.98211e+11,1.30942e+13,5.05816e+12,1.81524e+13,27.6292305137569,0.0022676212892101,30.2031905000022,0.00129148137088109
"12",2015-03-25,9.62844e+11,1.30982e+13,5.05414e+12,1.81524e+13,27.5931572418527,-0.0360732719042467,30.2034959321146,0.000305432112451598
"13",2015-04-01,9.92035e+11,1.31049e+13,5.04712e+12,1.8152e+13,27.6230242258669,0.0298669840142871,30.2040073219995,0.000511389884863434
"14",2015-04-08,9.93313e+11,1.31119e+13,5.04013e+12,1.81521e+13,27.6243116577696,0.00128743190263947,30.2045413307394,0.000534008739915492
"15",2015-04-15,9.97541e+11,1.30865e+13,5.06551e+12,1.8152e+13,27.6285590876226,0.0042474298530415,30.2026022804189,-0.00193905032051234
"16",2015-04-22,9.64683e+11,1.30666e+13,5.08531e+12,1.81519e+13,27.595065386909,-0.0334937007136489,30.201080472003,-0.00152180841586969
"17",2015-04-29,9.46001e+11,1.30513e+13,5.10056e+12,1.81519e+13,27.5755094630802,-0.0195559238287935,30.1999088615941,-0.00117161040896718
"18",2015-05-06,1.027287e+12,1.30622e+13,5.09033e+12,1.81525e+13,27.6579424625573,0.0824329994770814,30.2007436788827,0.000834817288609457
"19",2015-05-13,1.0151e+12,1.30566e+13,5.09581e+12,1.81524e+13,27.6460082457368,-0.0119342168204675,30.2003148689767,-0.000428809905955063
"20",2015-05-20,9.84252e+11,1.30512e+13,5.10114e+12,1.81524e+13,27.6151477987723,-0.0308604469645424,30.1999011994927,-0.000413669483982915
"21",2015-05-27,9.80904e+11,1.30525e+13,5.09984e+12,1.81523e+13,27.611740432396,-0.00340736637623351,30.2000008022311,9.9602738391269e-05
"22",2015-06-03,1.03096e+12,1.30826e+13,5.07024e+12,1.81528e+13,27.6615115229265,0.0497710905305233,30.2023042189625,0.00230341673140799
"23",2015-06-10,9.7881e+11,1.30853e+13,5.06741e+12,1.81528e+13,27.6096033850545,-0.0519081378720614,30.2025105786635,0.000206359700975156
"24",2015-06-17,9.60004e+11,1.30735e+13,5.07915e+12,1.81527e+13,27.5902032880663,-0.0194000969882033,30.201608396545,-0.000902182118473149
"25",2015-06-24,9.01411e+11,1.30712e+13,5.08144e+12,1.81526e+13,27.5272271503679,-0.0629761376983744,30.201432452663,-0.000175943882005924
"26",2015-07-01,9.50923e+11,1.30937e+13,5.05832e+12,1.8152e+13,27.580698928811,0.0534717784431251,30.2031523144279,0.00171986176489369
"27",2015-07-08,9.2364e+11,1.31063e+13,5.04564e+12,1.81519e+13,27.5515882222806,-0.0291107065303926,30.2041141465631,0.000961832135217833
"28",2015-07-15,9.54805e+11,1.31065e+13,5.04533e+12,1.81519e+13,27.5847729680962,0.0331847458155217,30.2041294062836,1.5259720441918e-05
"29",2015-07-22,9.29044e+11,1.31011e+13,5.05075e+12,1.81518e+13,27.5574219373943,-0.0273510307018405,30.2037173120761,-0.000412094207511871
"30",2015-07-29,9.23458e+11,1.30946e+13,5.05723e+12,1.81518e+13,27.5513911563961,-0.0060307809982092,30.2032210474118,-0.000496264664310075
"31",2015-08-05,9.78758e+11,1.31392e+13,5.01205e+12,1.81513e+13,27.609550257909,0.0581591015128424,30.206621244331,0.00340019691921611
"32",2015-08-12,9.56542e+11,1.3128e+13,5.02327e+12,1.81512e+13,27.5865905349516,-0.0229597229573884,30.2057684697163,-0.000852774614632068
"33",2015-08-19,9.89041e+11,1.31237e+13,5.02744e+12,1.81512e+13,27.620001623726,0.0334110887744608,30.2054408718816,-0.000327597834690607
"34",2015-08-26,1.007093e+12,1.31255e+13,5.02572e+12,1.81512e+13,27.638089078926,0.0180874551999466,30.2055780189187,0.000137147037076346
"35",2015-09-02,1.034289e+12,1.31429e+13,5.00823e+12,1.81511e+13,27.6647353500614,0.0266462711354229,30.2069028047865,0.00132478586779783
"36",2015-09-09,9.99308e+11,1.31562e+13,4.99486e+12,1.81511e+13,27.630328876386,-0.0344064736753609,30.2079142463289,0.00101144154239918
"37",2015-09-16,1.028372e+12,1.31532e+13,4.99785e+12,1.8151e+13,27.6589980852075,0.0286692088214409,30.2076861909561,-0.000228055372833325
"38",2015-09-23,1.001207e+12,1.31449e+13,5.00614e+12,1.81511e+13,27.6322273880897,-0.0267706971178185,30.2070549666261,-0.000631224329939784
"39",2015-09-30,9.46999e+11,1.31238e+13,5.02677e+12,1.81506e+13,27.5765638741657,-0.0556635139239354,30.205448491655,-0.00160647497119015
"40",2015-10-07,9.64417e+11,1.306e+13,5.09057e+12,1.81505e+13,27.5947896106385,0.0182257364727825,30.2005752397768,-0.00487325187812715
"41",2015-10-14,9.96548e+11,1.30464e+13,5.10405e+12,1.81505e+13,27.6275631440293,0.0327735333907526,30.1995333495713,-0.00104189020548517
"42",2015-10-21,1.02171e+12,1.30428e+13,5.10987e+12,1.81526e+13,27.6524988101048,0.0249356660755211,30.1992573733036,-0.000275976267793965
"43",2015-10-28,9.89542e+11,1.3042e+13,5.11057e+12,1.81526e+13,27.6205080467679,-0.0319907633369034,30.1991960348996,-6.1338403995137e-05
"44",2015-11-04,1.030447e+12,1.33041e+13,5.2287e+12,1.85329e+13,27.6610138046103,0.0405057578424071,30.2190933743273,0.0198973394277466
"45",2015-11-18,1.015051e+12,1.34254e+13,5.23291e+12,1.86583e+13,27.6459599734654,-0.0150538311448685,30.2281695510379,0.00907617671059313
"46",2015-11-25,8.8423e+11,1.3488e+13,5.23161e+12,1.87196e+13,27.5079830467383,-0.137976926727088,30.232821517188,0.00465196615014918
"47",2015-12-02,9.66331e+11,1.35865e+13,5.21627e+12,1.88027e+13,27.5967722625713,0.0887892158329855,30.2400977686114,0.00727625142331689
"48",2015-12-09,1.019886e+12,1.35873e+13,5.18781e+12,1.87751e+13,27.6507119722727,0.0539397097013961,30.2401566488563,5.8880244957038e-05
"49",2015-12-16,1.024371e+12,1.36007e+13,5.18741e+12,1.87881e+13,27.6550998816169,0.00438790934416389,30.2411423779342,0.000985729077903841
"50",2015-12-23,9.59351e+11,1.36032e+13,5.19211e+12,1.87953e+13,27.5895228511224,-0.0655770304944561,30.2413261751109,0.000183797176656952
"51",2015-12-30,8.94729e+11,1.36227e+13,5.20233e+12,1.88251e+13,27.519786716074,-0.0697361350483838,30.2427586348888,0.00143245977796269
"52",2016-01-06,9.9961e+11,1.367e+13,5.24835e+12,1.89184e+13,27.6306310398588,0.11084432378474,30.2462247666644,0.00346613177556065
"53",2016-01-13,1.026216e+12,1.36345e+13,5.32127e+12,1.89558e+13,27.6568993668354,0.0262683269765915,30.24362446122,-0.00260030544437839
"54",2016-01-20,1.037661e+12,1.36052e+13,5.33618e+12,1.89414e+13,27.6679902577349,0.0110908908995135,30.2414731885335,-0.0021512726865538
"55",2016-01-27,1.025786e+12,1.36192e+13,5.34338e+12,1.89626e+13,27.6564802639239,-0.011509993811007,30.2425016777736,0.00102848924009891
"56",2016-02-03,1.06366e+12,1.3654e+13,5.32124e+12,1.89752e+13,27.6927369069092,0.0362566429853324,30.2450536349246,0.00255195715106638
"57",2016-02-10,1.047337e+12,1.36712e+13,5.32011e+12,1.89913e+13,27.6772718680425,-0.0154650388666546,30.2463125462791,0.00125891135447276
"58",2016-02-17,1.069256e+12,1.37023e+13,5.32666e+12,1.9029e+13,27.6979841954476,0.0207123274050076,30.2485848178835,0.00227227160438659
"59",2016-02-24,1.065776e+12,1.37208e+13,5.33339e+12,1.90542e+13,27.6947242882594,-0.00325990718811653,30.2499340455643,0.00134922768078383
"60",2016-03-02,1.093393e+12,1.37832e+13,5.31436e+12,1.90975e+13,27.7203068213382,0.025582533078726,30.2544715751646,0.00453752960032716
"61",2016-03-09,1.075734e+12,1.37951e+13,5.30507e+12,1.91002e+13,27.7040243352103,-0.0162824861278317,30.2553345725748,0.000862997410177258
"62",2016-03-16,1.058173e+12,1.38448e+13,5.30663e+12,1.91514e+13,27.6875649520654,-0.016459383144916,30.2589308267989,0.00359625422409948
"63",2016-03-23,1.048151e+12,1.38723e+13,5.32832e+12,1.92006e+13,27.6780487754178,-0.00951617664764726,30.2609151620305,0.00198433523158315
"64",2016-03-30,9.87393e+11,1.38996e+13,5.3333e+12,1.9233e+13,27.6183339734205,-0.0597148019972238,30.2628811786727,0.00196601664224261
"65",2016-04-06,1.025723e+12,1.3924e+13,5.31493e+12,1.92389e+13,27.656418845719,0.0380848722984624,30.2646350858777,0.00175390720503188
"66",2016-04-13,1.050679e+12,1.39025e+13,5.3188e+12,1.92213e+13,27.6804577377659,0.0240388920468497,30.2630897960081,-0.00154528986961111
"67",2016-04-20,1.021824e+12,1.38681e+13,5.34757e+12,1.92157e+13,27.6526103815297,-0.0278473562361654,30.2606123545704,-0.00247744143769424
"68",2016-04-27,9.98214e+11,1.38457e+13,5.36374e+12,1.92094e+13,27.629233519129,-0.0233768624006814,30.2589958310422,-0.0016165235281953
"69",2016-05-04,1.019114e+12,1.38322e+13,5.35441e+12,1.91867e+13,27.6499547382983,0.0207212191693067,30.25802032343,-0.000975507612253068
"70",2016-05-11,1.031308e+12,1.38293e+13,5.36407e+12,1.91934e+13,27.661849015438,0.0118942771396817,30.2578106457183,-0.000209677711666245
"71",2016-05-18,1.054147e+12,1.3837e+13,5.36956e+12,1.92065e+13,27.6837530250136,0.021904009575568,30.2583672796158,0.000556633897474512
"72",2016-05-25,1.029781e+12,1.38421e+13,5.37202e+12,1.92141e+13,27.6603672742037,-0.0233857508098225,30.2587357887117,0.000368509095867608
"73",2016-06-01,1.109696e+12,1.38843e+13,5.34636e+12,1.92306e+13,27.7351072198686,0.0747399456648772,30.2617798213005,0.00304403258886055
"74",2016-06-08,1.104765e+12,1.38827e+13,5.34757e+12,1.92303e+13,27.7306537585976,-0.00445346127101942,30.2616645765854,-0.000115244715079399
"75",2016-06-15,1.09974e+12,1.38971e+13,5.34851e+12,1.92456e+13,27.7260949041582,-0.00455885443937731,30.2627013012048,0.00103672461931126
"76",2016-06-22,1.038982e+12,1.38956e+13,5.3568e+12,1.92524e+13,27.6692625035452,-0.0568324006129899,30.2625933591911,-0.000107942013652718
"77",2016-06-29,1.064901e+12,1.39093e+13,5.37403e+12,1.92833e+13,27.6939029530226,0.0246404494773849,30.2635787970894,0.000985437898258112
"78",2016-07-06,1.080565e+12,1.39281e+13,5.41543e+12,1.93435e+13,27.7085051684185,0.0146022153959215,30.2649294981504,0.00135070106103541
"79",2016-07-13,1.112409e+12,1.39468e+13,5.41452e+12,1.93613e+13,27.7375490498884,0.0290438814698391,30.2662712072009,0.00134170905045394
"80",2016-07-20,1.060388e+12,1.39693e+13,5.42237e+12,1.93917e+13,27.6896559948129,-0.0478930550754733,30.2678831805691,0.00161197336820962
"81",2016-07-27,1.05023e+12,1.39766e+13,5.42632e+12,1.94029e+13,27.6800303037296,-0.00962569108330413,30.2684056185772,0.000522438008154325
"82",2016-08-03,1.08447e+12,1.39702e+13,5.38913e+12,1.93593e+13,27.7121125043134,0.0320822005838366,30.2679476054872,-0.00045801309000737
"83",2016-08-10,1.05346e+12,1.39879e+13,5.38978e+12,1.93776e+13,27.683101100794,-0.0290114035194549,30.2692137861193,0.00126618063207218
"84",2016-08-17,1.082435e+12,1.40264e+13,5.39537e+12,1.94218e+13,27.7102342488308,0.0271331480368531,30.2719623841023,0.00274859798305016
"85",2016-08-24,1.079991e+12,1.40499e+13,5.39306e+12,1.94429e+13,27.7079738236966,-0.00226042513421731,30.2736363942453,0.00167401014292068
"86",2016-08-31,1.070101e+12,1.41041e+13,5.40618e+12,1.95103e+13,27.698774152471,-0.00919967122558418,30.2774866511862,0.00385025694091112
"87",2016-09-07,1.105584e+12,1.41113e+13,5.36821e+12,1.94795e+13,27.7313948180751,0.0326206656040355,30.2779970107881,0.00051035960193957
"88",2016-09-14,1.148969e+12,1.41136e+13,5.3669e+12,1.94805e+13,27.7698861344486,0.0384913163735376,30.2781599874509,0.000162976662810621
"89",2016-09-21,1.111173e+12,1.41355e+13,5.38193e+12,1.95175e+13,27.7364373300352,-0.0334488044134211,30.2797104796356,0.00155049218469827
"90",2016-09-28,1.045945e+12,1.41345e+13,5.38547e+12,1.95199e+13,27.6759418989269,-0.0604954311083006,30.2796397332613,-7.07463742806169e-05
"91",2016-10-05,1.088985e+12,1.41709e+13,5.49251e+12,1.96634e+13,27.7162671856798,0.0403252867529389,30.2822116820814,0.00257194882003375
"92",2016-10-12,1.080019e+12,1.41925e+13,5.49621e+12,1.96887e+13,27.7079997495025,-0.00826743617730585,30.2837347719913,0.00152308990992722
"93",2016-10-19,1.092355e+12,1.42511e+13,5.50314e+12,1.97543e+13,27.7193570319955,0.0113572824930159,30.2878552126464,0.0041204406551465
"94",2016-10-26,1.061427e+12,1.4282e+13,5.51347e+12,1.97955e+13,27.6906353451173,-0.0287216868782494,30.2900211190555,0.00216590640902936
"95",2016-11-02,1.084258e+12,1.42871e+13,5.48253e+12,1.97696e+13,27.7119169980068,0.0212816528895274,30.2903781481571,0.000357029101664352
"96",2016-11-09,1.050566e+12,1.43241e+13,5.46959e+12,1.97937e+13,27.680350182483,-0.0315668155237638,30.2929645493305,0.00258640117337805
"97",2016-11-16,1.107507e+12,1.43726e+13,5.48519e+12,1.98578e+13,27.7331326593875,0.0527824769044365,30.2963447321514,0.00338018282092278
"98",2016-11-23,1.046676e+12,1.44074e+13,5.49061e+12,1.9898e+13,27.6766405443383,-0.0564921150491919,30.2987630794037,0.00241834725228429
"99",2016-11-30,1.045797e+12,1.44437e+13,5.50436e+12,1.99481e+13,27.675800390079,-0.000840154259293513,30.3012794492582,0.00251636985450432
"100",2016-12-07,1.092908e+12,1.44254e+13,5.46573e+12,1.98912e+13,27.7198631495766,0.0440627594976277,30.3000116575743,-0.00126779168391877
"101",2016-12-14,1.105811e+12,1.44081e+13,5.46337e+12,1.98715e+13,27.7316001183501,0.0117369687734232,30.2988116643667,-0.00119999320762432
"102",2016-12-21,1.023061e+12,1.44103e+13,5.468e+12,1.98783e+13,27.6538202296638,-0.0777798886862264,30.298964344599,0.000152680232371694
"103",2016-12-28,9.72423e+11,1.44059e+13,5.47354e+12,1.98794e+13,27.6030567319264,-0.0507634977373996,30.2986589608195,-0.000305383779554802
"104",2017-01-04,1.031428e+12,1.44342e+13,5.51823e+12,1.99524e+13,27.6619653657612,0.0589086338347684,30.3006215066556,0.00196254583606503
"105",2017-01-11,1.044001e+12,1.44282e+13,5.52352e+12,1.99518e+13,27.6740815632429,0.012116197481749,30.3002057408089,-0.000415765846668137
"106",2017-01-18,1.092628e+12,1.44239e+13,5.53753e+12,1.99615e+13,27.7196069195246,0.0455253562816225,30.2999076689159,-0.000298071892988361
"107",2017-01-25,1.066908e+12,1.44038e+13,5.54677e+12,1.99506e+13,27.6957858614754,-0.0238210580491192,30.2985131765868,-0.00139449232905875
"108",2017-02-01,1.07653e+12,1.4376e+13,5.52402e+12,1.99e+13,27.7047640214536,0.0089781599781098,30.2965812654098,-0.00193191117703861
"109",2017-02-08,1.091498e+12,1.43661e+13,5.51854e+12,1.98846e+13,27.7185721805939,0.0138081591403605,30.2958923804368,-0.000688884973019555
"110",2017-02-15,1.107001e+12,1.44173e+13,5.52003e+12,1.99374e+13,27.732675672997,0.0141034924030912,30.2994499903092,0.00355760987245546
"111",2017-02-22,1.088759e+12,1.44047e+13,5.53116e+12,1.99359e+13,27.7160596314395,-0.016616041557544,30.2985756581461,-0.000874332163114389
"112",2017-03-01,1.106784e+12,1.44084e+13,5.51206e+12,1.99204e+13,27.7324796286651,0.0164199972256007,30.2988324857711,0.000256827624955491
"113",2017-03-08,1.120381e+12,1.43749e+13,5.50425e+12,1.98791e+13,27.7446899219594,0.0122102932943022,30.296504746066,-0.00232773970505562
"114",2017-03-15,1.133288e+12,1.43407e+13,5.5051e+12,1.98458e+13,27.7561442580825,0.0114543361231654,30.2941227644135,-0.00238198165251191
"115",2017-03-22,1.084763e+12,1.43629e+13,5.48294e+12,1.98458e+13,27.7123826458812,-0.0437616122012869,30.2956696090202,0.00154684460670751
"116",2017-03-29,1.045683e+12,1.43497e+13,5.49609e+12,1.98458e+13,27.6756913763661,-0.0366912695151314,30.2947501519923,-0.000919457027922732
"117",2017-04-05,1.093432e+12,1.43624e+13,5.48371e+12,1.98461e+13,27.7203424894872,0.0446511131210805,30.295634796503,0.000884644510730226
